pos,word
বিশেষণ,চঙ্গ
অব্যয়,চচ্চড়
বিশেষ্য,চচ্চড়ি
বিশেষ্য,চঞ্চরীক
বিশেষণ,চঞ্চল
বিশেষ্য,চট
বিশেষ্য,চটক
বিশেষ্য,চটা
বিশেষ্য,চটি
বিশেষ্য,চটু
বিশেষণ,চটুল
বিশেষ্য,চট্টোপাধ্যায়
বিশেষ্য,চড়
বিশেষ্য,চড়ক
বিশেষ্য,চড়তি
বিশেষ্য,চড়ন
অব্যয়,চড়বড়
বিশেষ্য,চড়া
বিশেষ্য,চড়াই
বিশেষ্য,চড়াইভাতি
বিশেষ্য,চড়াও
অব্যয়,চড়াত্
বিশেষ্য,চড়ানো
বিশেষণ,চড়ুকে
বিশেষ্য,চণক
বিশেষণ,চণ্ড
বিশেষ্য,চণ্ডাল
বিশেষ্য,চণ্ডিকা
বিশেষ্য,চণ্ডী
বিশেষ্য,চণ্ডু
বিশেষ্য,চতুঃ
বিশেষণ,চতুর
বিশেষ্য,চতুরংশ
বিশেষণ,চতুরঙ্গ
বিশেষ্য,চতুরশ্ব
বিশেষণ,চতুরস্র
বিশেষ্য,চতুরানন
বিশেষ্য,চতুরালি
বিশেষ্য,চতুরাশ্রম
বিশেষণ,চতুর্গুণ
বিশেষণ,চতুর্থ
বিশেষ্য,চতুর্দশ
বিশেষ্য,চতুর্দিক
বিশেষ্য,চতুর্নবতি
বিশেষ্য,চতুর্বক্ত্র
বিশেষ্য,চতুর্বর্গ
বিশেষ্য,চতুর্বর্ণ
বিশেষণ,চতুর্বিংশ
বিশেষণ,চতুর্বিধ
বিশেষ্য,চতুর্বেদ
বিশেষ্য,চতুর্ভুজ
বিশেষ্য,চতুর্মুখ
বিশেষ্য,চতুর্যুগ
বিশেষ্য,চতুষ্ক
বিশেষণ,চতুষ্কোণ
বিশেষণ,চতুষ্টয়
বিশেষ্য,চতুষ্পথ
বিশেষ্য,চতুষ্পদ
বিশেষ্য,চতুষ্পাঠী
বিশেষণ,চতুষ্পাদ
বিশেষণ,চতুস্তল
বিশেষ্য,চতুস্ত্রিংশ
বিশেষ্য,চতূরশীতি
বিশেষ্য,চত্বর
বিশেষ্য,চত্বারিংশ
বিশেষ্য,চত্বাল
অব্যয়,চনচন
অব্যয়,চনমন
বিশেষ্য,চন্দক
বিশেষ্য,চন্দন
বিশেষ্য,চন্দনা
বিশেষ্য,চন্দ্র
বিশেষ্য,চন্দ্রাংশু
বিশেষ্য,চন্দ্রাতপ
বিশেষ্য,চন্দ্রানন
বিশেষ্য,চন্দ্রাপীড়
বিশেষ্য,চন্দ্রাবলী
বিশেষ্য,চন্দ্রালোক
বিশেষণ,চন্দ্রাহত
বিশেষ্য,চন্দ্রিকা
বিশেষ্য,চন্দ্রিমা
বিশেষ্য,চন্দ্রোদয়
বিশেষ্য,চপ
অব্যয়,চপচপ
বিশেষণ,চপল
বিশেষ্য,চপ্পল
বিশেষ্য,চবর্গ
বিশেষ্য,চব্বিশ
বিশেষ্য,চমক
বিশেষণ,চমকদার
বিশেষণ,চমকপ্রদ
বিশেষ্য,চমচম
বিশেষ্য,চমত্করণ
বিশেষণ,চমত্কার
বিশেষ্য,চমর
বিশেষ্য,চমস
বিশেষ্য,চমূ
বিশেষ্য,চম্পক
বিশেষ্য,চম্পট
বিশেষ্য,চম্পা
বিশেষ্য,চম্পূ
বিশেষ্য,চর
বিশেষ্য,চরকি
বিশেষ্য,চরণ
বিশেষণ,চরম
বিশেষ্য,চরস
ক্রিয়া,চরা
বিশেষ্য,চরাচর
বিশেষ্য,চরিত
বিশেষণ,চরিতার্থ
বিশেষ্য,চরিত্র
বিশেষণ,চরিষ্ণু
বিশেষ্য,চরু
বিশেষ্য,চর্চরী
বিশেষ্য,চর্চা
বিশেষ্য,চর্পট
বিশেষ্য,চর্পটী
বিশেষ্য,চর্বণ
বিশেষ্য,চর্বি
বিশেষণ,চর্ব্য
বিশেষ্য,চর্ম
বিশেষণ,চর্য
বিশেষণ,চল
ক্রিয়া,চলকা
বিশেষ্য,চলচ্চিত্র
বিশেষণ,চলতি
বিশেষণ,চলত্
বিশেষ্য,চলন
বিশেষণ,চলন্ত
বিশেষণ,চলমান
ক্রিয়া,চলা
বিশেষ্য,চলাচল
বিশেষ্য,চলানো
বিশেষণ,চলিত
বিশেষণ,চলিষ্ণু
বিশেষ্য,চলোর্মি
বিশেষ্য,চল্লিশ
বিশেষণ,চশমখোর
বিশেষ্য,চশমা
বিশেষ্য,চষক
বিশেষ্য,চা
বিশেষ্য,চাঁই
বিশেষ্য,চাঁচ
বিশেষ্য,চাঁচর
বিশেষ্য,চাঁড়া
বিশেষ্য,চাঁড়াল
বিশেষ্য,চাঁদ
বিশেষ্য,চাঁদনি
বিশেষ্য,চাঁদমারি
বিশেষ্য,চাঁদমালা
বিশেষ্য,চাঁদামামা
বিশেষ্য,চাঁদি
বিশেষণ,চাঁদিনি
বিশেষ্য,চাঁদিমা
বিশেষ্য,চাঁদোয়া
বিশেষ্য,চাঁপা
বিশেষণ,চাইনিজ
বিশেষণ,চাউর
বিশেষ্য,চাউল
ক্রিয়া,চাওয়া
বিশেষ্য,চাক
বিশেষ্য,চাকচক্য
বিশেষ্য,চাকতি
বিশেষ্য,চাকর
বিশেষ্য,চাকরান
বিশেষ্য,চাকলা
বিশেষ্য,চাকা
বিশেষ্য,চাকি
বিশেষ্য,চাকু
বিশেষণ,চাক্ষুষ
ক্রিয়া,চাখা
ক্রিয়া,চাগা
বিশেষ্য,চাগাড়
বিশেষ্য,চাঙড়
বিশেষ্য,চাচা
বিশেষ্য,চাঞ্চল্য
বিশেষ্য,চাট
বিশেষ্য,চাটাই
বিশেষণ,চাটালো
বিশেষ্য,চাটু
বিশেষ্য,চাটূক্তি
বিশেষ্য,চাড়ি
বিশেষ্য,চাতক
বিশেষ্য,চাতাল
বিশেষ্য,চাতুরালি
বিশেষ্য,চাতুর্বর্ণ্য
বিশেষ্য,চাতুর্মাস্য
বিশেষ্য,চাদর
ক্রিয়া,চানকা
বিশেষ্য,চানা
বিশেষণ,চান্দ্র
বিশেষ্য,চান্দ্রায়ণ
বিশেষ্য,চাপ
বিশেষ্য,চাপকান
বিশেষ্য,চাপটি
বিশেষ্য,চাপড়
বিশেষ্য,চাপড়া
বিশেষ্য,চাপদণ্ড
বিশেষ্য,চাপদাড়ি
বিশেষ্য,চাপরাশ
ক্রিয়া,চাপা
বিশেষ্য,চাপাটি
বিশেষ্য,চাপান
ক্রিয়া,চাপানো
ক্রিয়া,চাবকা
বিশেষ্য,চাবুক
বিশেষ্য,চাম
বিশেষ্য,চামচা
বিশেষ্য,চামড়া
বিশেষ্য,চামর
বিশেষণ,চামরী
বিশেষণ,চামসা
বিশেষ্য,চামার
বিশেষ্য,চামুণ্ডা
বিশেষ্য,চামেলি
বিশেষণ,চারক
বিশেষ্য,চারচাকা
বিশেষ্য,চারণ
বিশেষ্য,চারা
বিশেষণ,চারিত
বিশেষণ,চারু
বিশেষ্য,চার্চ
বিশেষ্য,চার্জ
বিশেষ্য,চার্বাক
বিশেষণ,চার্ম
বিশেষ্য,চাল
বিশেষণ,চালক
বিশেষ্য,চালচিঁড়ে
বিশেষ্য,চালমুগরা
বিশেষ্য,চালশে
ক্রিয়া,চালা
বিশেষণ,চালাক
বিশেষ্য,চালান
বিশেষণ,চালানি
ক্রিয়া,চালানো
বিশেষ্য,চালি
বিশেষণ,চালিয়াত
বিশেষণ,চালু
বিশেষ্য,চাহন
ক্রিয়া,চাহা
বিশেষ্য,চাহিদা
অব্যয়,চিঁহি
বিশেষ্য,চিংড়ি
বিশেষ্য,চিক
বিশেষণ,চিকণিয়া
বিশেষ্য,চিকারি
বিশেষ্য,চিকিত্সা
বিশেষ্য,চিকীর্ষা
বিশেষ্য,চিকুর
বিশেষ্য,চিকেন
বিশেষণ,চিক্কণ
বিশেষ্য,চিক্কুর
বিশেষ্য,চিচিংফাঁক
বিশেষ্য,চিচ্ছক্তি
বিশেষ্য,চিজ
বিশেষ্য,চিট
বিশেষ্য,চিটিংবাজ
বিশেষ্য,চিঠা
বিশেষ্য,চিঠি
বিশেষ্য,চিড়
অব্যয়,চিড়বিড়
অব্যয়,চিড়িক
বিশেষ্য,চিড়িতন
বিশেষ্য,চিড়িয়া
বিশেষ্য,চিত
বিশেষ্য,চিতই
বিশেষ্য,চিতচোর
বিশেষ্য,চিতল
বিশেষ্য,চিতা
বিশেষ্য,চিতি
বিশেষ্য,চিতেন
বিশেষ্য,চিত্
বিশেষ্য,চিত্কার
বিশেষ্য,চিত্ত
বিশেষ্য,চিত্র
বিশেষ্য,চিত্রক
বিশেষণ,চিত্রকর্মা
বিশেষ্য,চিত্রকূট
বিশেষ্য,চিত্রগুপ্ত
বিশেষ্য,চিত্রজগত্
বিশেষ্য,চিত্রতারকা
বিশেষ্য,চিত্রপরিচালক
বিশেষ্য,চিত্রভানু
বিশেষ্য,চিত্রা
বিশেষ্য,চিত্রাঙ্কন
বিশেষণ,চিত্রানুগ
বিশেষণ,চিত্রার্পিত
বিশেষ্য,চিত্রালংকার
বিশেষ্য,চিত্রায়ণ
বিশেষ্য,চিত্রিণী
বিশেষণ,চিত্রিত
বিশেষণ,চিত্রীয়মান
বিশেষ্য,চিদম্বর
